symbol,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
ABM,1054260,close,-0.13,-0.00444,29.18,1530302477145,ABM Industries Incorporated,29.18,1530302477145,0,0,29.18,1530303582000,29.72,0,0,0,0,1530302367603,0.01915,29.215,100,8186,29.18,Close,"June 29, 2018",1530302477145,427467,29.16,1918356229,29.28,1530279010044,17.9,29.31,New York Stock Exchange,Industrials,45.12,28.17,-0.2237794081105231
ABMD,1168376,close,-4.89,-0.01181,409.05,1530302400638,ABIOMED Inc.,409.05,1530302400638,0,0,409.05,1530304889000,422.957,0,0,0,0,1530302380091,0.0165,408.88,100,8955,409.05,Close,"June 29, 2018",1530302400638,542727,408.85,18193659225,419.14,1530279000582,309.89,413.94,Nasdaq Global Select,Healthcare,450.93,139.55,1.113235456906852
ABP,0,previousclose,,,,,Abpro Corp,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,NASDAQ Global Market,Healthcare,0,0,0
ABR,1709832,close,-0.02,-0.00191,10.43,1530302520798,Arbor Realty Trust,10.43,1530302520798,0.06,0.00575,10.49,1530303723253,10.57,0,0,0,0,1530302378696,0.05557,10.44,500,125497,10.43,Close,"June 29, 2018",1530302520798,2258359,10.39,715104111,10.51,1530279001002,10.75,10.45,New York Stock Exchange,Real Estate,10.67,7.88,0.26873957848058094
ABT,5197682,close,-0.28,-0.00457,60.99,1530302556055,Abbott Laboratories,60.99,1530302556055,0,0,60.99,1530304884000,61.865,0,0,0,0,1530302390019,0.02267,61,200,128216,60.99,Close,"June 29, 2018",1530302556055,5655757,60.92,106926921848,61.5,1530279116766,23.37,61.27,New York Stock Exchange,Healthcare,64.6,47.83,0.04282824832560545
ABTX,45020,close,-0.25,-0.00573,43.35,1530302400619,Allegiance Bancshares Inc.,43.35,1530302400619,0,0,43.35,1530302426562,44.15,0,0,0,0,1530300184226,0.00871,43.45,2,243,43.35,Close,"June 29, 2018",1530302400619,27899,43.2,578315444,43.7,1530279000696,25.5,43.6,NASDAQ Global Market,Financial Services,44.7,31.75,0.14566442231075705
ABUS,355177,close,-0.05,-0.0068,7.3,1530302400447,Arbutus Biopharma Corporation,7.3,1530302400447,0,0,7.3,1530302426509,7.4,0,0,0,0,1530302256129,0.0139,7.325,50,2380,7.3,Close,"June 29, 2018",1530302400447,171223,7.15,402726378,7.4,1530279000510,-4.27,7.35,Nasdaq Global Select,Healthcare,8.25,3.2,0.3326495412844036
ABX,8312683,close,0.43,0.03386,13.13,1530302547315,Barrick Gold Corporation,13.13,1530302547315,0,0,13.13,1530304890000,13.21,0,0,0,0,1530302398133,0.01636,13.135,66,204420,13.13,Close,"June 29, 2018",1530302547315,12495110,12.71,15321434224,12.79,1530279000006,17.51,12.7,New York Stock Exchange,Basic Materials,18.35,11.07,-0.09824739923059633
AC,23218,close,-0.25,-0.00654,37.95,1530302520712,Associated Capital Group Inc.,37.95,1530302520712,0,0,37.95,1530302522734,38.7,0,0,0,0,0,0,0,0,0,37.95,Close,"June 29, 2018",1530302520712,21135,37.8,876920631,38.35,1530279001011,,38.2,New York Stock Exchange,Financial Services,42.25,32.2,0.10759498207695904
ACAD,3015101,close,0.2,0.01327,15.27,1530302400393,ACADIA Pharmaceuticals Inc.,15.27,1530302400393,0,0,15.27,1530305793000,17.14,0,0,0,0,1530302395318,0.02267,15.27,100,176794,15.27,Close,"June 29, 2018",1530302400393,7798588,15.185,1906092547,16.5,1530279000533,-7.38,15.07,Nasdaq Global Select,Healthcare,41.2,14.51,-0.48492257311863296
ACBI,164540,close,-0.3,-0.01504,19.65,1530302400369,Atlantic Capital Bancshares Inc.,19.65,1530302400369,0,0,19.65,1530302427685,20.2,0,0,0,0,1530302151628,0.0154,19.675,100,1145,19.65,Close,"June 29, 2018",1530302400369,74351,19.55,511631353,20.05,1530279000003,32.75,19.95,Nasdaq Global Select,Financial Services,21.6,15.2,0.11427034482758622
ACC,1084628,close,-0.06,-0.0014,42.88,1530302501806,American Campus Communities Inc,42.88,1530302501806,0,0,42.88,1530305156952,43.3,0,0,0,0,1530302395096,0.01761,42.89,34,20470,42.88,Close,"June 29, 2018",1530302501806,1162408,42.56,5861046239,42.82,1530279001003,18.64,42.94,New York Stock Exchange,Real Estate,49.26,34.52,0.0690264730845658
ACCO,414077,close,0.1,0.00727,13.85,1530302522220,Acco Brands Corporation,13.85,1530302522220,0,0,13.85,1530304864000,14.05,0,0,0,0,1530302392789,0.08386,13.875,94,45150,13.85,Close,"June 29, 2018",1530302522220,538397,13.75,1484804263,13.85,1530279001002,11.35,13.75,New York Stock Exchange,Industrials,14.05,10.35,0.12544990989972704
ACER,14319,close,1.85,0.09367,21.6,1530302400277,Acer Therapeutics Inc.,21.6,1530302400277,0,0,21.6,1530302400279,21.6,0,0,0,0,1530300103202,0.05075,21.445,100,1266,21.6,Close,"June 29, 2018",1530302400277,24946,19.7,161944553,19.7,1530279000551,-6.79,19.75,NASDAQ Capital Market,Healthcare,22.6307,6.555049,0.5521440040513167
ACET,683120,close,-0.33,-0.08967,3.35,1530302400467,Aceto Corporation,3.35,1530302400467,0,0,3.35,1530304331725,3.69,0,0,0,0,1530302398740,0.00698,3.36,200,4722,3.35,Close,"June 29, 2018",1530302400467,676504,3.315,103139947,3.66,1530279000739,2.79,3.68,Nasdaq Global Select,Healthcare,17.03,2.22,-0.7705585586641138
ACGL,2036338,close,0.04,0.00151,26.46,1530302400313,Arch Capital Group Ltd.,26.46,1530302400313,0,0,26.46,1530305156964,26.83,0,0,0,0,1530302399521,0.02427,26.465,100,37095,26.46,Close,"June 29, 2018",1530302400313,1528430,26.44,10777872261,26.5,1530279000317,23.01,26.42,Nasdaq Global Select,Financial Services,34.199966,25.70664,-0.09950823444873658
ACGLO,37815,close,-0.06,-0.00245,24.41,1530302400364,Arch Capital Group Ltd. Depositary Shares Each Representing 1/1000th Interest in a Share of5.45% Non-Cumulative Preferred Shares Series F,24.41,1530302400364,0.12,0.00492,24.53,1529439525480,24.62,0,0,0,0,1530302248387,0.02658,24.54,200,570,24.41,Close,"June 29, 2018",1530302400364,21445,24.41,0,24.48,1530279000634,,24.47,Nasdaq Global Select,Financial Services,25.99,23.67,-0.0021918424255338523
ACGLP,46990,close,0.06,0.00251,23.94,1530302400659,Arch Capital Group Ltd. Depositary Shares Representing Interest in 5.25% Non-Cumulative Preferred Series E Shrs,23.94,1530302400659,0.03,0.00125,23.97,1530106170135,24.05,0,0,0,0,1530300964381,0.0151,24.01,100,764,23.94,Close,"June 29, 2018",1530302400659,50596,23.93,0,24,1530279000379,,23.88,Nasdaq Global Select,Financial Services,25.25,22.75,-0.007239459167676543
ACH,74828,close,0.42,0.04004,10.91,1530302522010,Aluminum Corporation of China Limited American Depositary Shares,10.91,1530302522010,0,0,10.91,1530302524018,11.09,0,0,0,0,1530288512625,0.00426,10.93,100,200,10.91,Close,"June 29, 2018",1530302522010,46948,10.87,6504017545,11.05,1530279312110,,10.49,New York Stock Exchange,Basic Materials,23.54,10.42,-0.3827113227513227
ACHC,990149,close,0.06,0.00147,40.91,1530302400332,Acadia Healthcare Company Inc.,40.91,1530302400332,0,0,40.91,1530304329941,41.39,0,0,0,0,1530302395512,0.04322,40.92,100,35880,40.91,Close,"June 29, 2018",1530302400332,830171,40.35,3609694627,40.86,1530279000492,17.26,40.85,Nasdaq Global Select,Healthcare,54.34,26.92,0.21146704229517876
ACHN,1320041,close,-0.03,-0.01049,2.83,1530302400667,Achillion Pharmaceuticals Inc.,2.83,1530302400667,0,0,2.83,1530302427763,2.97,0,0,0,0,1530302395817,0.01486,2.825,890,12846,2.83,Close,"June 29, 2018",1530302400667,864468,2.79,391501459,2.86,1530279000511,-4.56,2.86,Nasdaq Global Select,Healthcare,5.66,2.58,-0.0946323948220064
ACHV,1251036,close,0.16,0.0442,3.78,1530302400494,Achieve Life Sciences Inc.,3.78,1530302400494,0,0,3.78,1530303636216,3.94,0,0,0,0,1530291305566,0.00098,3.62,100,404,3.78,Close,"June 29, 2018",1530302400494,412245,3.5,10448963,3.68,1530279000685,,3.62,NASDAQ Capital Market,Healthcare,62.7,3.28,-0.6933
ACIA,799849,close,1.06,0.03141,34.81,1530302400307,Acacia Communications Inc.,34.81,1530302400307,0,0,34.81,1530302446636,35.32,0,0,0,0,1530302398139,0.00619,34.82,27,2597,34.81,Close,"June 29, 2018",1530302400307,419548,34,1397605522,34,1530279000786,60.02,33.75,Nasdaq Global Select,Technology,50.1,24.72,-0.023949565807326975
ACIU,22373,close,0.03,0.00323,9.32,1530302400282,AC Immune SA,9.3,1530302400282,-0.77,-0.08262,8.55,1528205368785,9.476,0,0,0,0,0,0,0,0,0,9.32,Close,"June 29, 2018",1530302400282,5991,9.2,534973266,9.29,1530279000264,-17.92,9.29,NASDAQ Global Market,Healthcare,13.91,6.03,-0.2986426591760299
ACIW,611976,close,0,0,24.67,1530302400254,ACI Worldwide Inc.,24.67,1530302400254,0,0,24.67,1530303099066,24.986,0,0,0,0,1530302398063,0.02556,24.68,100,14456,24.67,Close,"June 29, 2018",1530302400254,565571,24.62,2872215013,24.75,1530279000447,41.12,24.67,Nasdaq Global Select,Technology,27.16,20.23,0.08726311150286471
ACLS,422581,close,0.2,0.0102,19.8,1530302400537,Axcelis Technologies Inc.,19.8,1530302400537,0,0,19.8,1530303099066,20,0,0,0,0,1530302379034,0.02085,19.775,108,6355,19.8,Close,"June 29, 2018",1530302400537,304796,19.65,636482187,19.75,1530279000576,12.45,19.6,Nasdaq Global Select,Technology,37.05,18.6,-0.3197492385786802
ACM,852795,close,0.23,0.00701,33.03,1530302589266,AECOM,33.03,1530302589266,0,0,33.03,1530304864000,33.44,0,0,0,0,1530302395162,0.01916,33.035,10,10876,33.03,Close,"June 29, 2018",1530302589266,567641,32.9,5295606590,32.98,1530279001004,11.08,32.8,New York Stock Exchange,Industrials,39.9,30.15,-0.11732722163308584
ACMR,118711,close,-0.11,-0.0101,10.78,1530302400572,ACM Research Inc.,10.78,1530302400572,0,0,10.78,1530302408723,11.09,0,0,0,0,1530301140277,0.01166,10.65,100,800,10.78,Close,"June 29, 2018",1530302400572,68611,10.475,170756785,11,1530279000720,539,10.89,NASDAQ Global Market,Technology,15.5951,4.7437,0.9080494661921706
ACN,2471980,close,-0.91,-0.00553,163.59,1530302413852,Accenture plc Class A (Ireland),163.59,1530302413852,0,0,163.59,1530305793000,165.56,0,0,0,0,1530302395465,0.0383,163.36,100,127035,163.59,Close,"June 29, 2018",1530302413852,3316841,163.03,110098983865,164.19,1530279036812,26.73,164.5,New York Stock Exchange,Technology,165.58,122.03,0.067230704655384
ACNB,11442,close,-0.1,-0.00293,34.05,1530302400401,ACNB Corporation,34.05,1530302400401,0,0,34.05,1530302407321,34.8,0,0,0,0,1530284738463,0.00784,34.725,100,100,34.05,Close,"June 29, 2018",1530302400401,12755,33.65,239526087,34.05,1530279000295,,34.15,NASDAQ Capital Market,Financial Services,36,24.45,0.1582626352081791
ACOR,830051,close,1.1,0.03986,28.7,1530302400390,Acorda Therapeutics Inc.,28.7,1530302400390,0,0,28.7,1530305793000,29.05,0,0,0,0,1530302395993,0.0179,28.75,300,16534,28.7,Close,"June 29, 2018",1530302400390,923687,27.8,1350807861,27.8,1530279000458,-62.39,27.6,Nasdaq Global Select,Healthcare,36.35,16.55,0.30696816777041946
ACP,70179,close,0.04,0.0029,13.81,1530302520722,Aberdeen Income Credit Strategies Fund,13.81,1530302520722,0.18,0.01303,13.99,1530046674733,13.84,0,0,0,0,0,0,0,0,0,13.81,Close,"June 29, 2018",1530302520722,39134,13.79,180552934,13.8,1530279001006,,13.77,New York Stock Exchange,Financial Services,14.93,13.3101,0.023029270544783074
ACRE,117387,close,-0.02,-0.00145,13.81,1530302521084,Ares Commercial Real Estate Corporation,13.81,1530302521084,0,0,13.81,1530302523104,13.89,0,0,0,0,1530302395506,0.08638,13.82,19,10487,13.81,Close,"June 29, 2018",1530302521084,121405,13.7,394951030,13.82,1530279001036,11.41,13.83,New York Stock Exchange,Real Estate,14.125,11.96,0.12583252263135986
ACRS,273389,close,0.81,0.04228,19.97,1530302400477,Aclaris Therapeutics Inc.,19.97,1530302400477,-0.647,-0.0324,19.323,1530302645856,20.47,0,0,0,0,1530302330560,0.01829,20,100,6657,19.97,Close,"June 29, 2018",1530302400477,363969,18.98,617192880,19.3,1530279000762,-6.72,19.16,Nasdaq Global Select,Healthcare,30.08,16.011,-0.15987741110667208
ACRX,773915,close,-0.125,-0.03571,3.375,1530302400334,AcelRx Pharmaceuticals Inc.,3.375,1530302400334,-0.025,-0.00741,3.35,1530302400508,3.55,0,0,0,0,1530301734470,0.02107,3.425,700,10995,3.375,Close,"June 29, 2018",1530302400334,521832,3.35,173207018,3.55,1530279000573,-3.38,3.5,NASDAQ Global Market,Healthcare,5.75,1.55,0.6106314634146343
ACSF,66333,close,-0.1,-0.00806,12.3,1530302400301,American Capital Senior Floating Ltd.,12.3,1530302400301,0.1,0.00813,12.4,1529414257827,12.445,0,0,0,0,1530301916835,0.0006,12.325,33,42,12.3,Close,"June 29, 2018",1530302400301,70000,12.3,123001230,12.4,1530279000711,,12.4,Nasdaq Global Select,Financial Services,13.3,10.35,0.21254136945519506
ACST,321830,close,-0.0579,-0.09221,0.57,1530302400371,Acasti Pharma Inc.,0.57,1530302400371,0.1035,0.18158,0.6735,1530191441041,0.644,0,0,0,0,1530302116335,0.00012,0.57,100,100,0.57,Close,"June 29, 2018",1530302400371,833333,0.5601,20617933,0.6,1530279000364,,0.6279,NASDAQ Capital Market,Healthcare,3.3565,0.5601,-0.5193456783919599
ACT,5584,close,-0.0383,-0.00149,25.7017,1530302400635,AdvisorShares Vice ETF,25.62,1530302400635,0.2783,0.01083,25.98,1530106200168,25.749,0,0,0,0,0,0,0,0,0,25.7017,Close,"June 29, 2018",1530302400635,4809,25.552,12850850,25.66,1530279000014,,25.74,NASDAQ Global Market,,29.5,24.23,-0.037435236309077316
ACTG,266671,close,0,0,4.15,1530302400264,Acacia Research Corporation,4.15,1530302400264,0,0,4.15,1530302406643,4.2,0,0,0,0,1530302205100,0.09082,4.125,100,29689,4.15,Close,"June 29, 2018",1530302400264,326899,4.05,212678710,4.15,1530279000273,1.61,4.15,Nasdaq Global Select,Industrials,5.5,2.9,0.03750000000000009
ACU,4280,close,0.15,0.00728,20.75,1530302400037,Acme United Corporation.,20.75,1530303000000,,,,,21.08,0,0,0,0,0,0,0,0,0,20.75,Close,"June 29, 2018",1530302400037,6662,20.06,70011766,20.5,1530280328825,14.41,20.6,NYSE American,Consumer Defensive,28.7989,19,-0.07570641494091342
ACV,99054,close,-0.13,-0.00563,22.95,1530302522018,AllianzGI Diversified Income & Convertible Fund of Beneficial Interest,22.95,1530302522018,0.05,0.00218,23,1530278369679,23.17,0,0,0,0,1530288934007,0.00787,23.01,100,300,22.95,Close,"June 29, 2018",1530302522018,38119,22.95,235810562,23.17,1530279001004,,23.08,New York Stock Exchange,Financial Services,24.125,20.03,0.08198071592745476
ACWI,2143333,close,0.34,0.0048,71.12,1530302400506,iShares MSCI ACWI Index Fund,71.12,1530302400506,0.019,0.00027,71.139,1530303390276,71.585,0,0,0,0,1530302353677,0.02027,71.18,100,39257,71.12,Close,"June 29, 2018",1530302400506,1936704,71.12,8562848000,71.28,1530279000436,,70.78,NASDAQ Global Market,,77.54,65.02,-0.0070708874266405585
ACWX,515045,close,0.4,0.00854,47.25,1530302400262,iShares MSCI ACWI ex US Index Fund,47.26,1530302400262,-0.4,-0.00847,46.85,1530277320584,47.444,0,0,0,0,1530297344231,0.00916,47.295,300,5000,47.25,Close,"June 29, 2018",1530302400262,545852,47.22,3118500000,47.27,1530279000712,,46.85,NASDAQ Global Market,,53.74,45.17,-0.04160242837872887
ACXM,682262,close,-0.05,-0.00167,29.95,1530302400227,Acxiom Corporation,29.95,1530302400227,0,0,29.95,1530303099066,30.52,0,0,0,0,1530302395170,0.04743,29.97,100,43126,29.95,Close,"June 29, 2018",1530302400227,909256,29.9,2308785929,30.09,1530279000630,99.83,30,Nasdaq Global Select,Technology,32.93,18.6,0.06530541859636618
ACY,2265,close,0.6,0.03934,15.85,1530302400044,AeroCentury Corp.,15.85,1530303000001,-0.85,-0.05363,15,1529612249834,15.85,0,0,0,0,0,0,0,0,0,15.85,Close,"June 29, 2018",1530302400044,1914,15.5,22454679,15.7,1530294741556,13.43,15.25,NYSE American,Industrials,17.345,10.1,0.07831636246837184
ADAP,404532,close,-0.12,-0.01001,11.87,1530302400244,Adaptimmune Therapeutics plc,11.87,1530302400244,0.099,0.00834,11.969,1530303064401,12.15,0,0,0,0,1530301461028,0.02374,11.89,10,5829,11.87,Close,"June 29, 2018",1530302400244,245535,11.79,1117481280,12.06,1530279000424,-15.42,11.99,Nasdaq Global Select,Healthcare,14.625,4.36,0.661820985915493
ADBE,3342960,close,4,0.01668,243.81,1530302400300,Adobe Systems Incorporated,243.81,1530302400300,-0.11,-0.00045,243.7,1530305920380,245.49,0,0,0,0,1530302399468,0.02954,243.78,100,107516,243.81,Close,"June 29, 2018",1530302400300,3639675,241.5,119384652159,241.88,1530279000682,60.35,239.81,Nasdaq Global Select,Technology,258.9102,138.31,0.3887115137872821
ADC,213121,close,-0.04,-0.00076,52.77,1530302520722,Agree Realty Corporation,52.77,1530302520722,0,0,52.77,1530305156564,53.02,0,0,0,0,1530302329474,0.01144,52.78,100,2954,52.77,Close,"June 29, 2018",1530302520722,258217,52.39,1637625077,52.63,1530279001005,18.98,52.81,New York Stock Exchange,Real Estate,54.16,43.74,0.047205731103551446
ADES,103862,close,0.21,0.01883,11.36,1530302400618,Advanced Emissions Solutions Inc.,11.36,1530302400618,0,0,11.36,1530302408738,11.49,0,0,0,0,1530302382678,0.02553,11.35,200,2492,11.36,Close,"June 29, 2018",1530302400618,97611,11.11,233154810,11.16,1530279000336,7.38,11.15,NASDAQ Global Market,Industrials,12.2,7,0.2753420729130948
ADI,2664022,close,-0.03,-0.00031,95.92,1530302400321,Analog Devices Inc.,95.92,1530302400321,0.07,0.00073,95.99,1530305111290,97.83,0,0,0,0,1530302399912,0.03517,95.94,100,109613,95.92,Close,"June 29, 2018",1530302400321,3116662,95.75,35576468249,96.43,1530279000730,18.59,95.95,Nasdaq Global Select,Technology,103.59,76.07,0.07273467476969027
ADM,3593615,close,-0.36,-0.00779,45.83,1530302457380,Archer-Daniels-Midland Company,45.83,1530302457380,0,0,45.83,1530304889000,46.42,0,0,0,0,1530302397961,0.01484,45.83,100,41960,45.83,Close,"June 29, 2018",1530302457380,2827493,45.82,25627411199,46.2,1530279001008,18.19,46.19,New York Stock Exchange,Consumer Defensive,46.79,38.65,0.15308033612806807
ADMA,321986,close,-0.03,-0.00661,4.51,1530302400240,ADMA Biologics Inc,4.51,1530302400240,0,0,4.51,1530302404674,4.64,0,0,0,0,1530302396405,0.03784,4.51,100,5081,4.51,Close,"June 29, 2018",1530302400240,134276,4.37,209036308,4.55,1530279000726,-8.2,4.54,NASDAQ Capital Market,Healthcare,5.699,2.01,0.3600566666666667
ADMP,418057,close,0,0,3.2,1530302400384,Adamis Pharmaceuticals Corporation,3.2,1530302400384,-0.05,-0.01563,3.15,1530104246935,3.24,0,0,0,0,1530299688053,0.00973,3.175,100,1300,3.2,Close,"June 29, 2018",1530302400384,133607,3.116,106846112,3.2,1530279000504,-4.85,3.2,NASDAQ Capital Market,Healthcare,5.85,2.35,-0.29670329670329665
ADMS,570445,close,0.58,0.02297,25.83,1530302400656,Adamas Pharmaceuticals Inc.,25.83,1530302400656,0,0,25.83,1530305793000,26.035,0,0,0,0,1530302396015,0.02621,25.84,500,14061,25.83,Close,"June 29, 2018",1530302400656,536475,25.06,696953377,25.46,1530279000408,-5.63,25.25,NASDAQ Global Market,Healthcare,44,13.5,-0.25248582047685836
ADNT,1158775,close,0.27,0.00552,49.19,1530302522033,Adient plc,49.19,1530302522033,0,0,49.19,1530302524276,50.37,0,0,0,0,1530302382450,0.0283,49.18,1,29444,49.19,Close,"June 29, 2018",1530302522033,1040424,48.98,4592884663,49.17,1530279001027,5.84,48.92,New York Stock Exchange,Consumer Cyclical,86.42,47.0301,-0.36941249296338413
ADOM,3264079,close,0.01,0.00926,1.09,1530302400371,ADOMANI Inc.,1.09,1530302400371,-0.03,-0.02752,1.06,1530277864220,1.13,0,0,0,0,1530292716559,0.00236,1.06,234,934,1.09,Close,"June 29, 2018",1530302400371,395763,1.05,78193981,1.08,1530279000186,,1.08,NASDAQ Capital Market,Consumer Cyclical,18.31,0.5001,-0.7696446653144016
ADP,2234932,close,-0.11,-0.00082,134.14,1530302400293,Automatic Data Processing Inc.,134.14,1530302400293,0,0,134.14,1530305942511,135.28,0,0,0,0,1530302393544,0.04506,134.17,100,105923,134.14,Close,"June 29, 2018",1530302400293,2350710,134.02,59091664541,134.12,1530279000421,35.87,134.25,Nasdaq Global Select,Industrials,141.52,100.51,0.16794519878331302
ADRA,1578,close,0.849,0.02596,33.549,1530302400166,Invesco BLDRS Asia 50 ADR Index Fund,33.3,1530302400166,1.801,0.05368,35.35,1528810174338,33.549,0,0,0,0,0,0,0,0,0,33.549,Close,"June 29, 2018",1530302400166,504,33.529,21806850,33.3,1530279000631,,32.7,NASDAQ Global Market,,37.7023,30.77,-0.011791109989330393
ADRD,7604,close,0.179,0.00806,22.38,1530302400318,Invesco BLDRS Developed Markets 100 ADR Index Fund,22.41,1530302400318,1.03,0.04602,23.41,1528747259579,22.53,0,0,0,0,0,0,0,0,0,22.38,Close,"June 29, 2018",1530302400318,5141,22.38,63783000,22.44,1530279000178,,22.201,NASDAQ Global Market,,25.3105,21.69,-0.03177937259209045
ADRE,15161,close,0.274,0.00675,40.874,1530302400299,Invesco BLDRS Emerging Markets 50 ADR Index Fund,40.8,1530302400299,2.846,0.06963,43.72,1528315496431,41,0,0,0,0,1530284066690,0.07057,40.985,100,200,40.874,Close,"June 29, 2018",1530302400299,2834,40.81,161452300,40.88,1530279000442,,40.6,NASDAQ Global Market,,48.92,38.2001,-0.06839424708677447
ADRO,494172,close,-0.1,-0.01408,7,1530302400324,Aduro Biotech Inc.,7,1530302400324,0.322,0.046,7.322,1530303723782,7.4,0,0,0,0,1530302376619,0.01873,7.025,100,6415,7,Close,"June 29, 2018",1530302400324,342499,6.975,551111064,7.15,1530279000516,-5.69,7.1,Nasdaq Global Select,Healthcare,14.05,5.825,-0.09302736842105258
ADRU,2043,close,0,0,21.61,1530043200286,Invesco BLDRS Europe Select ADR Index Fund,21.45,1530216000515,,,,,21.61,0,0,0,0,0,0,0,0,0,21.61,Close,"June 26, 2018",1530043200286,2,21.45,16207500,21.45,1530192600704,,21.61,NASDAQ Global Market,,24.65,21.4,-0.046114051388894975
ADS,509668,close,-2.36,-0.01002,233.2,1530302520824,Alliance Data Systems Corporation,233.2,1530302520824,0,0,233.2,1530305793000,236.76,0,0,0,0,1530302378883,0.06197,233.2,1000,29197,233.2,Close,"June 29, 2018",1530302520824,471147,233,12919222400,236.33,1530279001007,12.31,235.56,New York Stock Exchange,Financial Services,278.33,192.02,-0.09205866144546639
ADSK,2218815,close,0.85,0.00653,131.09,1530302400314,Autodesk Inc.,131.09,1530302400314,0,0,131.09,1530304870000,132.92,0,0,0,0,1530302399870,0.04431,131.13,100,75985,131.09,Close,"June 29, 2018",1530302400314,1714850,130.53,28727729455,130.53,1530279000420,-86.24,130.24,Nasdaq Global Select,Technology,142.936,99.22,0.23029773711725166
ADSW,528844,close,-0.19,-0.00761,24.78,1530302411237,Advanced Disposal Services Inc.,24.78,1530302411237,0,0,24.78,1530302430438,25.055,0,0,0,0,1530302395022,0.02929,24.79,2,12566,24.78,Close,"June 29, 2018",1530302411237,429020,24.75,2194382641,24.99,1530279001005,45.89,24.97,New York Stock Exchange,Industrials,25.71,21.5,0.04910641791044784
ADT,2859517,close,0.23,0.02732,8.65,1530302689186,ADT Inc.,8.65,1530302689186,0.069,0.00798,8.719,1530303064401,8.92,0,0,0,0,1530302378151,0.02508,8.645,400,75945,8.65,Close,"June 29, 2018",1530302689186,3028110,8.42,6633101687,8.51,1530279001005,,8.42,New York Stock Exchange,Industrials,13.02,6.93,-0.2688672060666222
ADTN,366632,close,0.1,0.00678,14.85,1530302400403,ADTRAN Inc.,14.85,1530302400403,0,0,14.85,1530303099066,15,0,0,0,0,1530302356359,0.01433,14.85,100,2807,14.85,Close,"June 29, 2018",1530302400403,195883,14.65,711526494,14.75,1530279000723,43.68,14.75,Nasdaq Global Select,Technology,25.1,13.95,-0.2419451092763478
ADUS,92580,close,-2.7,-0.04504,57.25,1530302400190,Addus HomeCare Corporation,57.25,1530302400190,0.35,0.00611,57.6,1530305232608,60.3,0,0,0,0,1530302360574,0.01325,57.35,100,2463,57.25,Close,"June 29, 2018",1530302400190,185887,56.8,669387267,60.3,1530279000306,38.17,59.95,Nasdaq Global Select,Healthcare,61.25,30.95,0.5518916596931659
